,post_id,title,url,comment_count,vote_count,published_date
403,36156274,ถามคนที่เคยลาออกมาพักเฉยๆ มันดีจิงมั้ย,https://pantip.com/topic/36156274,75,1,2017-02-27T07:18:00.000000+0642
404,36002920,กำลังจะลาออกจากงานแล้ว เริ่มต้นออก เที่ยวเก็บประสบการณ์,https://pantip.com/topic/36002920,113,3,2017-01-12T12:30:00.000000+0642
405,32910547,"แบ่งปันประสบการณ์ ""สอบบรรจุครูผู้ช่วยได้"" โดยใช้เวลาเตรียมตัว 1 เดือน",https://pantip.com/topic/32910547,67,73,2014-11-27T14:38:00.000000+0642
406,40285130,ยังหางานไม่ได้เลยค่ะ เครียด เหงา อายุ40 โปรไฟล์บ้านๆมันแย่มากเหรอ 😅,https://pantip.com/topic/40285130,67,5,2020-10-27T21:54:00.000000+0642
407,31105083,เรื่องราวชีวิตของผู้แทนยา ที่ใครๆว่าเหมือนหมาล่าเนื้อ,https://pantip.com/topic/31105083,133,55,2013-10-13T20:13:00.000000+0642
408,40280874,ไม่ได้รับซองงานแต่งของคนที่ทำงาน รู้สึกยังไงกันครับ,https://pantip.com/topic/40280874,141,2,2020-10-25T22:21:00.000000+0642
409,35301952,ถ้าย้อนเวลาไปได้ คุณจะเที่ยวให้หมดทุกที่ หรือจะเก็บเงินออมไว้ให้มากที่สุดครับ,https://pantip.com/topic/35301952,98,3,2016-06-22T20:36:00.000000+0642
410,40280817,เพิ่งเรียนจบทำงาน เบื่อชีวิตวัยทำงาน,https://pantip.com/topic/40280817,85,0,2020-10-25T21:58:00.000000+0642
411,34722548,"อายุ 30 แล้ว เงินเดือนแค่ 30,000 บาท ชีวิตดูไร้อนาคตไหมครับ",https://pantip.com/topic/34722548,175,1,2016-01-26T23:06:00.000000+0642
412,40267673,เราจำเป็นต้องมี Facebook เพื่อนร่วมงานไหมครับ?,https://pantip.com/topic/40267673,54,0,2020-10-19T09:30:00.000000+0642
413,40273386,ผมพึ่งมาสังเกตว่าคนที่บอกว่าเงินซื้อความสุขไม่ได้ ส่วนใหญ่หน้าที่การงานดีๆรวยๆทั้งนั้น,https://pantip.com/topic/40273386,175,10,2020-10-22T01:06:00.000000+0642
414,36670205,อย่ามาเป็นProgramerกินเงินเดือน หากไม่ได้หลงรักการเขียนโปรแกรม(เตือนใจน้องๆ),https://pantip.com/topic/36670205,119,71,2017-07-16T12:55:00.000000+0642
415,40256317,คิดหนัก !!! จะประเมินให้ พนักงานที่เข้ามาใหม่ไม่ผ่านโปร,https://pantip.com/topic/40256317,145,7,2020-10-13T11:00:00.000000+0642
416,40214354,ตกงานเพราะโควิค...วันนี้ต้องมาเป็น Fulltime Trader จริงๆ แล้ว ขอกำลังใจด้วยครับ...,https://pantip.com/topic/40214354,99,26,2020-09-22T17:28:00.000000+0642
417,36530417,ลาออกจากครูผู้ช่วย,https://pantip.com/topic/36530417,109,5,2017-06-04T15:59:00.000000+0642
418,40247005,“งานราชการ เวลาเยอะเงินน้อย” กับ “งานเอกชน เวลาน้อยเงินเยอะ” เลือกอะไรดีครับ???,https://pantip.com/topic/40247005,77,0,2020-10-08T13:32:00.000000+0642
419,35439860,แชร์ประสบการณ์ จากเริ่มต้นจนถึง 100ล้านบาท,https://pantip.com/topic/35439860,90,93,2016-07-30T23:42:00.000000+0642
420,38856449,มีเงิน 1ล้านบาทแรกกันตอนไหนคะ,https://pantip.com/topic/38856449,76,0,2019-05-11T16:48:00.000000+0642
421,40224624,ภาวะเศรษฐกิจที่ปรากฏตามข่าว ที่เห็นประจำคือเลิกกิจการ เลิกจ้าง ตกงาน โดนลดเงินเดือน แต่พอไปดูแต่ละคน..มันใช่หรือ,https://pantip.com/topic/40224624,111,9,2020-09-27T16:32:00.000000+0642
422,40218484,อายุเยอะตกงานบริหารเงินก้อนสุดท้ายอย่างไรดี,https://pantip.com/topic/40218484,62,6,2020-09-24T15:28:00.000000+0642
423,33729347,ก้าวแรกสู่การมีเงินล้าน (ขอบคุณอาจารย์ทุกท่านที่เคยสอนมาครับ),https://pantip.com/topic/33729347,145,503,2015-05-31T23:50:00.000000+0642
424,38634587,แชร์ประสบการณ์การเป็นครูเอกชน ที่ไม่ได้สวยงาม อย่างที่ใจคิด,https://pantip.com/topic/38634587,54,27,2019-03-08T22:15:00.000000+0642
425,35808290,ถ้าที่ทำงานให้นั่งเฉยๆโดยไม่ให้งานคุณทำ แต่ยังจ่ายเงินเดือนให้ จะลาออกไหมครับ?,https://pantip.com/topic/35808290,211,2,2016-11-14T17:50:00.000000+0642
426,40195285,เครียดครับ ตกงานมาจะ 6 เดือนละ,https://pantip.com/topic/40195285,95,16,2020-09-13T20:23:00.000000+0642
427,40199349,ขอถามตรงๆเลยนะคะ จะให้เด็กจบใหม่เอาอะไรไปสู้คนมีประสบการณ์??,https://pantip.com/topic/40199349,95,1,2020-09-15T16:37:00.000000+0642
428,30347780,ข้อคิดที่ได้จากการทำงานมาครบ 10 ปี,https://pantip.com/topic/30347780,145,376,2013-04-08T19:51:00.000000+0642
429,40189886,ในเมื่อเศรษฐกิจย่ำแย่ขนาดนี้ ต่อไปคนรุ่นหลังจะสร้างเนื้อสร้างตัวได้ยังไงครับ,https://pantip.com/topic/40189886,120,17,2020-09-11T10:57:00.000000+0642
430,39059596,สาเหตุที่คุณไม่ขึ้น MRT BTS คืออะไร,https://pantip.com/topic/39059596,158,5,2019-07-16T16:22:00.000000+0642
431,33106623,วิศวะเงินเดือนเป็นแสน นี้เขาทำกันยังไงหรอครับ?,https://pantip.com/topic/33106623,128,4,2015-01-15T11:06:00.000000+0642
432,40189623,"ได้ยินผู้บริหารคุยกัน ประมาณว่า ""องค์กรเรามีผู้หญิงเยอะเกินไปแล้ว ลาคลอดที 4-5คน แล้วใครจะทำงาน""",https://pantip.com/topic/40189623,104,1,2020-09-11T08:56:00.000000+0642
433,31533542,"ระหว่าง ""คนเมือง"" กับ ""คนชนบท"" คุณคิดว่าแบบไหนมีความสุขมากกว่ากันค่ะ",https://pantip.com/topic/31533542,151,7,2014-01-18T14:14:00.000000+0642
434,40180745,ใครเคยถูกกลั่นเเกล้งในที่ทำงาน หรือต้องอยู่ร่วมกับเพื่อนร่วมงานเเย่ๆ บ้างคะ?,https://pantip.com/topic/40180745,56,0,2020-09-07T10:21:00.000000+0642
435,40183734,การที่พ่อแม่บังคับไม่ให้ลูกสมัครเรียนในคณะที่มีความเสี่ยงว่าจบแล้วจะตกงาน กลายเป็นเรื่องที่ถูกต้องไปแล้วหรือเปล่าครับ,https://pantip.com/topic/40183734,101,1,2020-09-08T16:20:00.000000+0642
436,31469281,[CR] The Secret Life of Walter Mitty : ชีวิตอัศจรรย์ ความฝัน ความจริง,https://pantip.com/topic/31469281,78,396,2014-01-04T16:07:00.000000+0642
437,31861416,มาบรรจุข้าราชการวันแรก แทบอยากลาออก,https://pantip.com/topic/31861416,65,21,2014-04-01T22:48:00.000000+0642
438,32558105,เหตุผลที่ทำไมคุณถึงต้องก้าวออกมาจาก COMFORT ZONE,https://pantip.com/topic/32558105,108,298,2014-09-09T13:25:00.000000+0642
439,38103852,เงินเดือนหมื่นห้าใช้ชีวิตยังไงกลางกรุงเทพแบบแฮปปี้ตามฉบับของเราจ้า,https://pantip.com/topic/38103852,94,165,2018-09-28T17:47:00.000000+0642
440,40166964,สมัยนี้การเป็นคนไม่สวย รูปร่างไม่ดีก็เหนื่อยหน่อยใช่ไหมคะ?,https://pantip.com/topic/40166964,86,0,2020-08-31T18:10:00.000000+0642
441,39994576,เวลาเหนื่อยๆตัวคนเดียว หาวิธีแก้ยังไง,https://pantip.com/topic/39994576,81,0,2020-06-18T21:10:00.000000+0642
442,32320819,กำลังจะตกงานเร็วๆ นี้ อยากขอฟังประสบการณ์ดีๆ เมื่อตัดสินใจลาออกบ้าง เพราะตอนนี้เครียดมาก อยากมองแง่บวกบ้างค่ะ,https://pantip.com/topic/32320819,152,35,2014-07-14T09:32:00.000000+0642
443,40163434,ถ้าได้ทำงานที่ชอบ จะมีความสุขกับการตื่นเช้าไปทำงานไหมคะ,https://pantip.com/topic/40163434,79,0,2020-08-30T03:23:00.000000+0642
444,30106389,ธนาคารเลือกคนให้บริการดูที่การแต่งตัวหรือ,https://pantip.com/topic/30106389,83,37,2013-02-02T08:35:00.000000+0642
445,40151217,มีใครเหนื่อยกับงานจนอยากลาออกมั้ยคะ ดึงสติกันยังไงบ้างคะ ตอนนี้,https://pantip.com/topic/40151217,72,0,2020-08-24T16:11:00.000000+0642
446,32486663,กับดักมนุษย์เงินเดือน จากใจฟรีแลนซ์,https://pantip.com/topic/32486663,369,1400,2014-08-22T21:38:00.000000+0642
447,40153114,พี่ๆที่ทำงานแล้ว คิดว่า Skill อะไรสำคัญที่สุดในโลกของการทำงานครับ?!,https://pantip.com/topic/40153114,136,0,2020-08-25T13:13:00.000000+0642
448,40152918,เพื่อนร่วมงานเข้างาน11.00น,https://pantip.com/topic/40152918,97,0,2020-08-25T11:29:00.000000+0642
449,30912404,"เคาะแล้ว!! เบี้ยชีพตลอดชีพ ส.ส.-ส.ว. รับเนาะๆ 15,000 บาทต่อเดือน -ล่าสุดลงชื่อแล้ว 3 พันคน",https://pantip.com/topic/30912404,82,7,2013-08-30T13:48:00.000000+0642
450,37914224,คุณคิดว่า รายได้ต่ำถึงปานกลาง แต่มีรสนิมดีเข้าสังคมเก่ง กับ รายได้ดีแต่รสนิยมไม่มี เข้าสังคมไม่เป็น แบบไหนดีกว่า,https://pantip.com/topic/37914224,97,0,2018-07-31T09:49:00.000000+0642
451,40134633,ตำแหน่งงาน และเงินเดือนตอนคุณจบใหม่ (22-23ปี) เท่าไหร่ มาแชร์กัน,https://pantip.com/topic/40134633,259,0,2020-08-17T00:30:00.000000+0642
452,31742874,หลุด! … โพย 35 คำถามยอดฮิตยามสัมภาษณ์งาน,https://pantip.com/topic/31742874,59,77,2014-03-06T07:08:00.000000+0642
453,40140615,introvert เปลี่ยนเป็น extrovert ได้ไหมคะ?,https://pantip.com/topic/40140615,55,0,2020-08-19T18:17:00.000000+0642
454,40088042,หางานไม่ได้มา 3 เดือนแล้ว โรคซึมเศร้ากำลังกลับมา,https://pantip.com/topic/40088042,79,3,2020-07-27T01:58:00.000000+0642
455,40142423,คนที่ทำงานมานานๆเงินเดือนเยอะๆ จะโดนบีบให้ออก จริงหรือป่าวคะ??,https://pantip.com/topic/40142423,80,1,2020-08-20T15:06:00.000000+0642
456,37064028,เมื่อผมฟ้องอดีตนายจ้าง กรณีเลิกจ้างไม่เป็นธรรม อุทาหรณ์และการปฎิบัติตัวสำหรับมนุษย์เงินเดือน,https://pantip.com/topic/37064028,76,49,2017-11-07T17:05:00.000000+0642
457,30552816,คุณคิดว่าการที่ผู้ชายจะดีได้ภรรยามีส่วนไหมในการสร้องเนื้อสร้างตัวของสามี,https://pantip.com/topic/30552816,64,9,2013-05-31T18:17:00.000000+0642
458,40122859,"สำนวนของเติ้ง เสี่ยว ผิง ""แมวจะสีอะไรไม่สำคัญ ขอให้จับหนูได้ก็พอ""",https://pantip.com/topic/40122859,51,0,2020-08-11T16:23:00.000000+0642
459,38905919,"อย่าหลงเชื่อคำขายฝันด้วยคำว่า ""เรียน นักบิน""",https://pantip.com/topic/38905919,60,178,2019-05-26T19:44:00.000000+0642
460,40117036,ปฏิเสธเพื่อนร่วมงานที่ชอบขอติดรถกลับบ้านด้วยยังไงดีคะ,https://pantip.com/topic/40117036,150,3,2020-08-09T00:50:00.000000+0642
461,40119935,ได้งานที่แรก ทำได้วันครึ่ง ลาออก ผิดไหมคะ?,https://pantip.com/topic/40119935,163,1,2020-08-10T12:05:00.000000+0642
462,40002267,มีเงินสด 3 ล้าน มีธุรกิจอะไรน่าสนใจบ้างครับ,https://pantip.com/topic/40002267,62,0,2020-06-21T21:53:00.000000+0642
463,40107800,ทำไมผมถึงรู้สึกว่าเดี๋ยวนี้ความรัก มันเป็นเงินเป็นทองไปหมดครับ หรือผมคิดไปคนเดียว,https://pantip.com/topic/40107800,130,14,2020-08-04T20:17:00.000000+0642
464,39986379,สัมภาษณ์งานแล้วทางบริษัทขอดู Facebook เรา คิดว่ามันเกินไปมั้ย,https://pantip.com/topic/39986379,148,1,2020-06-15T20:23:00.000000+0642
465,40110172,ถ้าโควิดลากยาวไปอีก 2-3 ปี ทุกท่านคิดว่าสถานการณ์ของตัวเองจะเป็นยังไง,https://pantip.com/topic/40110172,99,0,2020-08-05T21:42:00.000000+0642
466,36022400,ทำงานที่ กทม. เงินไม่เหลือเก็บจริงหรอ,https://pantip.com/topic/36022400,71,1,2017-01-18T10:46:00.000000+0642
467,40099503,ทำไมบางคนไม่ทะเยอทะยาน,https://pantip.com/topic/40099503,81,0,2020-07-31T23:06:00.000000+0642
468,35124487,"มีใครอายุ30ปีและได้เงินเดือน 9,000 บาท ทั้งที่จบป.ตรีไหมคะ?",https://pantip.com/topic/35124487,395,12,2016-05-06T16:33:00.000000+0642
469,31967273,ประสบการณ์ เรื่องเล่าของตุ๊ดมนุษย์เงินเดือน ไปเป็นทหารเกณฑ์ ภาค 3 part 2,https://pantip.com/topic/31967273,2000,369,2014-04-26T14:08:00.000000+0642
470,35734944,พ่อแม่ขอเงินจนเงินแทบไม่เหลือเก็บ ทำไงดี,https://pantip.com/topic/35734944,138,41,2016-10-25T16:11:00.000000+0642
471,38725318,"เห็นรายได้ Youtuber, รู้สึกสิ่งหรืองานที่เราทำอยู่ มันเหมือน joke",https://pantip.com/topic/38725318,169,24,2019-04-03T01:49:00.000000+0642
472,39918217,เหตุเกิดจาก WFH ทำให้ความคิดที่อยากลาออกชัดเจนกว่าเดิม,https://pantip.com/topic/39918217,77,1,2020-05-22T01:39:00.000000+0642
473,40090451,>>> เริ่มเหนื่อยกับความเป๊ะของตัวเอง <<<,https://pantip.com/topic/40090451,81,10,2020-07-28T07:12:00.000000+0642
474,38729587,มนุษย์เงินเดือนหลังจากเกษียณ คิดว่าจะมีชีวิตอยู่อย่างมีความสุขได้อีกกี่ปี,https://pantip.com/topic/38729587,52,3,2019-04-04T10:18:00.000000+0642
475,40085731,สังคมคนวัยทำงาน ระหว่าง คนที่จบปริญญาตรี กับ คนที่ไม่ได้เรียนจบปริญญาตรี คุณคิดว่ามันต่างกันอย่างไรเหรอครับ,https://pantip.com/topic/40085731,114,0,2020-07-26T01:08:00.000000+0642
476,30346793,เห็นหลายกระทู้เงินเดือน 40000-80000 ทำงานอะไรกันคะ,https://pantip.com/topic/30346793,404,106,2013-04-08T14:42:00.000000+0642
477,40084237,ขอเหตุผลของคนที่อยู่ใน กทม แล้วลำบากแต่ก็ยังทนอยู่หน่อยครับ???,https://pantip.com/topic/40084237,77,3,2020-07-25T11:58:00.000000+0642
478,40081550,ปัญหาของเพื่อนร่วมงาน ที่ชอบแพ้กลิ่น จริงๆแล้วใครควรเป็นคนจัดการคะ,https://pantip.com/topic/40081550,127,0,2020-07-24T08:54:00.000000+0642
479,40075180,ทำไมวัยรุ่นสมัยนี้ถึงไม่ค่อยวางแผนการเงิน การงานกันเลยคะ,https://pantip.com/topic/40075180,107,0,2020-07-21T16:21:00.000000+0642
480,39716388,ต้องนอนวันละกี่ชม.คะ ถึงจะไม่ไปง่วงที่ทำงาน ?,https://pantip.com/topic/39716388,77,1,2020-03-15T12:19:00.000000+0642
481,38488604,คุณผู้ชายที่มีแฟนเงินเดือนมากกว่า รู้สึกนอยด์กันมั๊ยครับ,https://pantip.com/topic/38488604,102,1,2019-01-24T09:35:00.000000+0642
482,37508061,"ขอเคล็ดลับ คำว่า""อยู่เป็น"" ของสังคมทำงานยุคนี้หน่อยค่ะ",https://pantip.com/topic/37508061,58,1,2018-03-28T11:07:00.000000+0642
483,40067152,คนไทยมีเงินติดบัญชีกันไม่ถึง 5 หมื่นกว่า 90% จริงหรอครับ,https://pantip.com/topic/40067152,126,1,2020-07-18T09:47:00.000000+0642
484,40064199,ประสบการณ์ผ่อนรถแบบ บอลลูน เบาลมจนใหญ่(ดอกเบี้ย)แล้วระเบิดเป็นโกโกครั้นภายหลัง,https://pantip.com/topic/40064199,62,1,2020-07-16T23:16:00.000000+0642
485,40060132,รู้สึกอย่างไรถ้าออฟฟิศให้ใส่ชุดไปรเวทได้ แต่มีคนแต่งตัว Formal ไปทำงานทุกวัน,https://pantip.com/topic/40060132,125,0,2020-07-15T11:46:00.000000+0642
486,40051286,ซื้อ PlayStation มาเพราะความฝันในวัยเด็ก แต่ดันไม่มีเวลาเล่น มีใครเป็นแบบนี้บ้างครับ?,https://pantip.com/topic/40051286,89,8,2020-07-11T16:39:00.000000+0642
487,39991133,อะไรคือสิ่งที่คนชอบเข้าใจผิดเกี่ยวกับงานของคุณ ?,https://pantip.com/topic/39991133,175,1,2020-06-17T16:14:00.000000+0642
488,40058920,คุณแม่เป็นหนี้หลายล้าน ตกงาน อยากช่วยแม่ ขอคำปรึกษาค่ะ,https://pantip.com/topic/40058920,65,1,2020-07-14T20:26:00.000000+0642
489,33497956,อะไรเป็นสัญญาณที่บอกว่าเราควรออกจากองค์กรแล้วไปต่อได้แล้วครับ,https://pantip.com/topic/33497956,77,13,2015-04-11T13:49:00.000000+0642
490,36083772,..บริษัทที่สนใจจะจ้างคุณ ฌอน บูรณะหิรัญ ไปเป็นวิทยากร รบกวนคิดทบทวนให้ดี,https://pantip.com/topic/36083772,168,116,2017-02-06T00:30:00.000000+0642
491,31581241,มีใครตัดสินใจไปทำงานอยู่ต่างจังหวัด ทั้งๆที่ไม่มีญาติพี่น้องอยู่จังหวัดนั้นๆ บ้างครับ,https://pantip.com/topic/31581241,80,5,2014-01-28T22:10:00.000000+0642
492,37272351,ตอนนี้กระแสลาออกจากงานเพื่อมาเป็นนายตัวเองหายไปจากสังคมเราแล้วป่ะครับ ???,https://pantip.com/topic/37272351,74,11,2018-01-12T11:57:00.000000+0642
493,40055229,ทำไมราชการจำนวนหนึ่ง มีนิสัยฟุ้งเฟ้อ โดยไม่รู้ตัว อยากสร้างอนาคต แต่อึดอัดตรงปัญหานี้มาก,https://pantip.com/topic/40055229,130,3,2020-07-13T10:47:00.000000+0642
494,37537772,ถ้างานปัจจุบันดีมากอยู่แล้ว แต่คุณได้รับข้อเสนอที่ใหม่ให้เงินเพิ่มขึ้นเยอะมาก จะไปกันไหมคะ,https://pantip.com/topic/37537772,71,0,2018-04-06T07:53:00.000000+0642
495,40043836,อยากรู้ว่าแต่ละคนเคยมีวันที่แย่ๆแบบไหนบ้าง ผ่านมาได้อย่างไร,https://pantip.com/topic/40043836,63,1,2020-07-08T16:24:00.000000+0642
496,34373832,ขับรถไปกลับระหว่างบ้านและที่ทำงานวันละ 60 กิโลเมตร (ขาละ 30 กิโลเมตร) ถือว่าไกลไหมครับ....,https://pantip.com/topic/34373832,78,0,2015-10-28T22:05:00.000000+0642
497,40034081,ผ่านโลกมาจนอายุ 44 ปี เพิ่งเข้าใจนะ อำนาจ วาสนา บารมี มันแข่งกันไม่ได้จริง ๆ,https://pantip.com/topic/40034081,86,1,2020-07-04T13:15:00.000000+0642
498,40033877,อายุ30ต้นๆ ทำไมรู้สึกหมดไฟ/ไร้แรงบันดาลใจครับ,https://pantip.com/topic/40033877,72,1,2020-07-04T11:28:00.000000+0642
499,37352237,คนตกงาน2018 !!!! ลาออกเพื่อตามหาสิ่งที่ใช่ เหมือนยิ่งตามยิ่งไกลไปทุกที ท้อค่ะ,https://pantip.com/topic/37352237,69,2,2018-02-06T18:07:00.000000+0642
500,37271883,วันนี้ฉันลาออกจากการเป็นผู้จัดการ เพื่อแลกสุขภาพจิต ที่ดีของฉันกลับคืนมา,https://pantip.com/topic/37271883,61,48,2018-01-12T09:01:00.000000+0642
501,40018236,"คำตอบของคุณคืออะไร เมื่อ HR/Manager ถามคุณว่า ""อีก5ปีคิดว่าตัวเองจะอยู่ในจุดไหนหรือทำอะไรอยู่""",https://pantip.com/topic/40018236,79,1,2020-06-27T22:30:00.000000+0642
502,34756257,มีใครลาออกโดยยังไม่ได้งานใหม่ คุณใช้เวลานานแค่ไหนเพื่อให้ได้งานที่ใหม่,https://pantip.com/topic/34756257,109,2,2016-02-04T18:39:00.000000+0642
503,38871723,มีใครเคยลาออกก่อนได้งานใหม่ไหม-หางานนานแค่ไหนกัน,https://pantip.com/topic/38871723,145,0,2019-05-16T06:24:00.000000+0642
504,40023330,น้อยใจ.. จบวิศวะ ตกงาน!! เป็นเพราะอะไร เครียดมากค่ะ ช่วยด้วย,https://pantip.com/topic/40023330,162,0,2020-06-29T22:38:00.000000+0642
505,38568918,มนุษย์เงินเดือนที่รายได้เกินแสนนี่มีจริงรึเปล่าคะ,https://pantip.com/topic/38568918,91,52,2019-02-18T21:34:00.000000+0642
506,33255502,"""อาหารไทยที่อร่อยที่สุด"" ใน ""มุมมองของมนุษย์เดือน"" คุณคิดว่าคืออะไร ?",https://pantip.com/topic/33255502,121,1,2015-02-18T13:49:00.000000+0642
507,40013875,มีแรงจูงใจอะไรให้ตื่นไปทำงานกันบ้าง,https://pantip.com/topic/40013875,83,0,2020-06-26T07:54:00.000000+0642
508,39986948,"คิดว่าผมควรทิ้งเงินเดือนเอกชน 19,000 ไปรับราชการดีไหมครับ",https://pantip.com/topic/39986948,190,4,2020-06-16T00:11:00.000000+0642
509,39922868,มีกรณีไหนบ้าง ที่เงินเดือนจะกระโดดจาก 30k ไปเป็น 50k ภายใน 2 ปี ครับ,https://pantip.com/topic/39922868,115,0,2020-05-23T19:14:00.000000+0642
510,40003198,ถามผู้ชายค่ะ ถ้าคุณต้องมีหัวหน้า หรือผู้บังคับบัญชาเป็นผู้หญิง คุณคาดหวังให้เขาเป็นอย่างไร ?,https://pantip.com/topic/40003198,65,0,2020-06-22T10:05:00.000000+0642
511,39987872,อายุ 30 ปลายๆ เงินออมสำรองไม่ถึง 12 เดือน เงินเดือนไม่ 40k คุณยังจะกล้าคิดมีแฟน มีครอบครัวอีกหรือ?,https://pantip.com/topic/39987872,209,8,2020-06-16T12:39:00.000000+0642
512,39974639,เตือนภัยคนหางาน มนุษย์เงินเดือน! แชร์ประสบการณ์โดนองค์กรระหว่างประเทศชื่อดังระดับโลกเลิกจ้างไม่เป็นธรรม,https://pantip.com/topic/39974639,54,20,2020-06-11T13:32:00.000000+0642
513,39991468,ถามมนุษย์ออฟฟิศที่ขับรถส่วนตัวไปทำงาน เดือนๆ นึง คุณเสีย “ค่าน้ำมันรถ” โดยเฉลี่ยเท่าไหร่?,https://pantip.com/topic/39991468,127,0,2020-06-17T18:12:00.000000+0642
514,39993683,ทำไมเศรษฐีหลักร้อยล้าน-หมื่นล้าน ส่วนใหญ่ไม่ค่อยอวดรวยและทำตัวสมถะมากครับ,https://pantip.com/topic/39993683,90,0,2020-06-18T15:25:00.000000+0642
515,39940629,+_+_+เรื่องราวการถูกคำสั่งเลิกจ้าง ของพนักงานสายการบิน+_+_+,https://pantip.com/topic/39940629,73,69,2020-05-29T22:15:00.000000+0642
516,38121760,ข้าราชการบรรจุใหม่ใน กรุงเทพฯ ท้อใจกับการใช้ชีวิตจังเลยครับ,https://pantip.com/topic/38121760,101,1,2018-10-03T19:12:00.000000+0642
517,39998883,หลังโควิดมา ใช้เงินยาก เหมือนป่วยเป็นโรคจิตยึดติดกับเงินมากขึ้น ทำไงดี,https://pantip.com/topic/39998883,52,5,2020-06-20T15:13:00.000000+0642
518,39979341,เมื่อฉันกำลังจะถูกเลิกจ้างจาก'ห้างดอกบัวสีเขียว',https://pantip.com/topic/39979341,68,47,2020-06-13T00:41:00.000000+0642
519,32481756,โหวต “ยาดม” ในดวงใจ ที่ต้องมีติดกระเป๋ากันดีกว่าค่ะ,https://pantip.com/topic/32481756,132,11,2014-08-21T18:36:00.000000+0642
520,33374502,พฤติกรรมใดบ้างของเพื่อนร่วมงานที่ทำให้คุณขยะแขยงที่สุด,https://pantip.com/topic/33374502,161,0,2015-03-15T20:07:00.000000+0642
521,39979223,เครียด หนี้สินครอบครัว(พ่อ-เเม่) หยุดคิดไม่ได้เลย,https://pantip.com/topic/39979223,64,1,2020-06-12T23:42:00.000000+0642
522,39867385,เป็นintrovert จะอยู่ในofficeที่มีแต่extrovertยังไงดี?,https://pantip.com/topic/39867385,91,3,2020-05-05T00:28:00.000000+0642
523,38970605,มีใครที่อายุใกล้ 40 แล้วยังมีเงินออมไม่ถึง 5 แสนบ้าง กลัวชีวิตบั้นปลายกันบ้างมั้ยครับ,https://pantip.com/topic/38970605,112,3,2019-06-16T11:17:00.000000+0642
524,39971684,ลาออกจากงานเกือบปี คนที่ทำงานเก่ายังโทรมาให้ช่วยงาน,https://pantip.com/topic/39971684,106,11,2020-06-10T12:02:00.000000+0642
525,37239422,มีอาชีพไหนบ้างครับ ที่เรียนยาก จบยาก ทำงานหนัก ความรับผิดชอบสูง แต่ได้เงินเดือนน้อยมาก ?,https://pantip.com/topic/37239422,162,1,2018-01-02T10:07:00.000000+0642
526,39956805,คิดยังไงเมื่อมีคนมาบอกเราว่า ทำงานประจำก็สู้ค้าขายไม่ได้หรอก,https://pantip.com/topic/39956805,91,0,2020-06-04T21:24:00.000000+0642
527,39952897,คนที่รวยมากๆแต่ใช้ชีวิตสมถะ เค้ามองยังไงที่เห็นคนจนกว่าตัวเองใช้ชีวิตหรูหราฟู่ฟ่าคะ,https://pantip.com/topic/39952897,140,0,2020-06-03T15:13:00.000000+0642
528,33682455,ยามหรือ รปภ นี้มันดูต่ำมากเลยหรอครับ,https://pantip.com/topic/33682455,52,0,2015-05-21T16:52:00.000000+0642
529,39945531,ช่วงวัยที่มีความสุขที่สุดของคุณ จนถึงทุกวันนี้ คือช่วงวัยไหนครับ?,https://pantip.com/topic/39945531,83,0,2020-05-31T20:45:00.000000+0642
530,39933817,ทำไมทุกคนมองว่าชีวิตตอนโตมันยาก? ขอแบบที่บ้านไม่มีภาระนะครับ,https://pantip.com/topic/39933817,115,0,2020-05-27T17:46:00.000000+0642
531,39918344,เก็บความดีใจไว้ไม่อยู่ ขอแชร์เรื่องราวการหางานและได้งานตอนอายุ 31 ปีค่ะ,https://pantip.com/topic/39918344,104,76,2020-05-22T05:13:00.000000+0642
532,39932689,คิดยังไงกับคนที่เอาอาหารกลางวันมาทานเองที่ออฟฟิศ,https://pantip.com/topic/39932689,112,0,2020-05-27T11:04:00.000000+0642
533,39932940,นึกภาพไม่ออกเลยว่า ถ้าเราเป็นพนักงานบริษัท แล้วพรุ่งนี้ต้องเกษียณอายุ หลังจากนี้ชีวิตจะเดินต่อไปยังไง ?,https://pantip.com/topic/39932940,60,0,2020-05-27T12:35:00.000000+0642
534,38275433,พี่ๆเริ่มมีบ้านมีรถเป็นของตัวเองตอนอายุเท่าไหร่คะ?,https://pantip.com/topic/38275433,137,0,2018-11-16T19:53:00.000000+0642
535,36054697,ทำไมอาชีพเซล ถึงกินฟรี ชีวิตดี งานสบาย ใครๆก็พูดแบบนี้ จริงเหรอ? มาเจาะลึกกัน,https://pantip.com/topic/36054697,79,42,2017-01-28T00:32:00.000000+0642
536,39934527,ถ้าเราปล่อยเช่าคอนโดที่ตัวเองอยู่ แล้วไปเช่าคอนโดอื่นอยู่ที่จ่ายถูกกว่าคือว่าควรไหมครับ,https://pantip.com/topic/39934527,61,0,2020-05-27T21:52:00.000000+0642
537,39923762,เคยเห็นคนอายุเยอะๆ 60+ มาทำงานตามห้างหรืองานบริการต่างๆไหมครับ รู้สึกอย่างไรกัน,https://pantip.com/topic/39923762,88,0,2020-05-24T02:09:00.000000+0642
538,39925096,บริษัทเสนอตำแหน่ง manager ให้แต่เราไม่รับเราโง่หรือเราคิดถูกแล้ว,https://pantip.com/topic/39925096,87,2,2020-05-24T17:55:00.000000+0642
